loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,is_default
8500,8500,8500.0, 36 months,27.27,348.25,E,E5,Managing Director,4 years,MORTGAGE,850000.0,Verified,Oct-2018,Fully Paid,n,home_improvement,Home improvement,077xx,NJ,10.9,1,Jul-2002,1,17,0,633949,66.3,40,f,0.0,0.0,8969.1386088067,8969.14,8500.0,469.14,0.0,0.0,0.0,Jan-2019,99.22,Feb-2019,0,1,Individual,0,0,1941057,1,5,1,3,2.0,107160,61.0,0,2,20837,63.0,685800,2,0,2,5,114180.0,26091.0,55.0,0,0,177.0,193,18,2,6,18.0,2.0,0,3,5,6,7,20,9,11,5,17,0.0,0,0,1,97.1,33.3,0,0,2145291,777650,58000,186677,N,Cash,N,0
15000,15000,15000.0, 36 months,10.08,484.58,B,B1,IT Supervisor,10+ years,MORTGAGE,160000.0,Not Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,906xx,CA,0.5,0,Mar-2006,0,8,0,4282,14.8,23,w,0.0,0.0,15278.1516680356,15278.15,15000.0,278.15,0.0,0.0,0.0,Nov-2018,14852.37,Dec-2018,0,1,Individual,0,0,254463,1,0,2,2,8.0,0,75.0,2,3,4194,15.0,28900,1,9,1,5,36352.0,23218.0,15.6,0,0,150.0,68,3,3,1,3.0,7.0,0,2,2,4,4,13,7,9,2,8,0.0,0,0,4,100.0,0.0,0,0,290150,4282,27500,0,N,Cash,N,0
3250,3250,3250.0, 36 months,7.21,100.67,A,A3,News Reporter,4 years,MORTGAGE,38000.0,Verified,Oct-2018,Fully Paid,n,vacation,Vacation,305xx,GA,10.27,0,Nov-2004,0,6,0,2841,8.1,9,f,0.0,0.0,3250.0018055565,3250.0,3250.0,0.0,0.0,0.0,0.0,Oct-2018,3251.3,Sep-2018,0,1,Joint App,0,0,225689,1,1,0,0,51.0,6363,36.0,1,1,2394,17.0,35200,0,0,1,2,37615.0,27859.0,9.3,0,0,51.0,166,4,4,3,4.0,11.0,0,2,2,3,4,1,4,5,2,6,0.0,0,0,2,100.0,0.0,0,0,271802,9204,30700,17781,N,Cash,N,0
2500,2500,2500.0, 36 months,19.92,92.81,D,D3,Squad leader SSG,8 years,RENT,70000.0,Source Verified,Oct-2018,Fully Paid,n,other,Other,809xx,CO,13.82,1,May-2012,1,8,0,14624,56.5,31,f,0.0,0.0,2538.7299999994,2538.73,2500.0,38.73,0.0,0.0,0.0,Nov-2018,2541.5,Jan-2019,0,1,Individual,0,0,180834,1,1,1,3,12.0,39916,75.0,2,5,5742,57.0,25900,0,0,7,8,22604.0,558.0,91.1,0,0,75.0,76,5,5,2,5.0,5.0,0,1,3,2,6,10,6,19,3,8,0.0,0,0,3,96.8,50.0,0,0,207503,54540,6300,43803,N,Cash,N,0
1600,1600,1600.0, 36 months,19.92,59.4,D,D3,manger,10+ years,RENT,75000.0,Source Verified,Oct-2018,Charged Off,n,medical,Medical expenses,708xx,LA,5.78,0,Jul-1995,1,16,0,20244,23.3,22,w,0.0,0.0,117.03,117.03,66.23,50.8,0.0,0.0,0.0,Dec-2018,59.4,Feb-2019,0,1,Individual,0,77,20244,1,0,0,0,38.0,0,75.0,2,7,9067,23.0,86800,1,0,2,7,1265.0,55926.0,26.4,0,0,44.0,278,3,3,0,3.0,0.0,0,5,6,13,14,2,16,20,6,16,0.0,0,0,2,100.0,23.1,0,0,86800,20244,76000,0,N,Cash,N,1
10000,10000,10000.0, 36 months,6.67,307.27,A,A2,Senior Technical Writer,10+ years,MORTGAGE,85000.0,Verified,Oct-2018,Fully Paid,n,home_improvement,Home improvement,294xx,SC,33.16,0,Oct-1997,1,30,0,18854,15.8,47,w,0.0,0.0,10217.046847915,10217.05,10000.0,217.05,0.0,0.0,0.0,Jan-2019,9606.22,Feb-2019,0,1,Individual,0,0,186998,1,3,1,1,7.0,31063,38.0,2,2,8171,25.0,119600,1,2,2,3,6679.0,57526.0,23.0,0,0,136.0,251,3,3,3,3.0,3.0,0,9,16,12,15,7,26,37,16,30,0.0,0,0,3,100.0,8.3,0,0,397496,49917,74700,82696,N,Cash,N,0
16000,16000,16000.0, 60 months,22.35,445.1,D,D5,Consultant Engineer,< 1 year,RENT,120000.0,Verified,Oct-2018,Fully Paid,n,house,Home buying,770xx,TX,12.08,2,May-2006,0,8,0,4356,54.5,18,w,0.0,0.0,16059.5966666664,16059.6,16000.0,59.6,0.0,0.0,0.0,Oct-2018,16079.47,Feb-2019,0,1,Joint App,0,0,29777,0,4,0,1,13.0,25421,53.0,1,1,4334,53.0,8000,1,0,3,2,3722.0,3644.0,54.5,0,0,88.0,148,11,11,0,11.0,0.0,1,3,3,4,8,9,4,9,3,8,0.0,0,0,1,61.1,25.0,0,0,56466,29777,8000,48466,N,Cash,N,0
5000,5000,5000.0, 36 months,10.47,162.45,B,B2,Night Ticketer,8 years,OWN,42000.0,Source Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,200xx,DC,15.46,0,Feb-1996,0,10,0,9716,24.2,28,f,0.0,0.0,5178.4743889396,5178.47,5000.0,178.47,0.0,0.0,0.0,Feb-2019,4694.03,Feb-2019,0,1,Individual,0,0,27533,1,1,2,2,2.0,17817,100.0,0,1,17,48.0,40200,2,3,2,3,3059.0,2583.0,0.7,0,0,94.0,271,23,2,0,63.0,2.0,2,1,2,3,8,4,9,24,2,10,0.0,0,0,2,92.9,0.0,0,0,57944,27533,2600,17744,N,Cash,N,0
15000,15000,15000.0, 36 months,17.97,542.07,D,D1,DevOps Engineer,2 years,RENT,110000.0,Source Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,12.87,0,Jan-2015,0,9,0,18040,64.7,11,f,0.0,0.0,15412.0544983591,15412.05,15000.0,412.05,0.0,0.0,0.0,Nov-2018,13767.62,Nov-2018,0,1,Individual,0,0,57036,1,2,1,3,10.0,38996,82.0,1,5,5893,76.0,27900,0,2,1,8,6337.0,7762.0,69.9,0,0,17.0,44,3,3,0,18.0,7.0,0,4,5,5,5,3,7,8,5,9,0.0,0,0,2,100.0,60.0,0,0,75336,57036,25800,47436,N,Cash,N,0
12000,12000,11975.0, 36 months,17.97,433.65,D,D1,Employee Benefits Specialist,2 years,RENT,110000.0,Source Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,770xx,TX,11.74,0,Jul-1987,1,9,0,8510,46.0,41,f,0.0,0.0,12605.5043486632,12579.24,12000.0,605.5,0.0,0.0,0.0,Jan-2019,170.33,Jan-2019,0,1,Individual,0,0,31337,2,2,2,5,6.0,22827,73.0,1,3,3267,63.0,18500,2,1,3,8,3482.0,56.0,98.7,0,0,154.0,374,1,1,3,24.0,6.0,7,2,6,2,11,17,6,21,6,9,0.0,0,0,3,75.6,100.0,0,0,49905,31337,4300,31405,N,Cash,N,0
8000,8000,8000.0, 36 months,24.37,315.42,E,E2,Operator,5 years,MORTGAGE,40000.0,Verified,Oct-2018,Fully Paid,n,other,Other,365xx,AL,43.5,0,Nov-2012,1,5,0,11375,84.3,17,f,0.0,0.0,8513.0754729349,8513.08,8000.0,513.08,0.0,0.0,0.0,Jan-2019,7893.07,Jan-2019,0,1,Joint App,0,0,77527,1,3,2,3,8.0,66152,88.0,1,1,6382,87.0,13500,1,13,2,4,15505.0,2125.0,84.3,0,0,70.0,37,2,2,0,2.0,2.0,0,2,2,2,2,14,2,3,2,5,0.0,0,0,3,100.0,100.0,0,0,85932,77527,13500,72432,N,Cash,N,0
15000,15000,15000.0, 36 months,19.92,556.85,D,D3,Payroll Specialist,3 years,MORTGAGE,65000.0,Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,773xx,TX,28.14,1,Mar-1984,2,18,0,11624,13.3,29,f,0.0,0.0,15839.4712723324,15839.47,15000.0,839.47,0.0,0.0,0.0,Jan-2019,14742.37,Jan-2019,0,1,Individual,0,0,96547,4,2,2,3,4.0,43699,93.0,3,7,4400,25.0,87600,1,1,2,10,5364.0,61276.0,15.9,0,0,132.0,414,2,2,3,2.0,2.0,0,5,5,9,12,6,15,20,5,18,0.0,0,0,5,93.1,0.0,0,0,187365,55323,72900,52257,N,Cash,N,0
6500,6500,6500.0, 36 months,23.4,252.98,E,E1,City Carrier,1 year,RENT,55000.0,Source Verified,Oct-2018,Charged Off,n,other,Other,549xx,WI,6.35,1,Oct-2008,3,5,0,2561,22.1,10,f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,Feb-2019,0,1,Individual,0,0,7475,1,1,1,1,2.0,4914,98.0,0,1,2550,45.0,11600,2,4,3,2,1495.0,6739.0,27.5,0,0,119.0,71,24,2,0,24.0,0.0,0,2,2,2,3,4,4,6,2,5,0.0,0,0,1,90.0,0.0,0,0,16600,7475,9300,5000,N,Cash,N,1
20000,20000,20000.0, 36 months,11.55,660.0,B,B4,Sales/Technician,1 year,RENT,90000.0,Not Verified,Oct-2018,Late (31-120 days),n,credit_card,Credit card refinancing,112xx,NY,4.81,0,Mar-2014,0,3,0,14359,36.2,4,w,19060.5,19060.5,1294.33,1294.33,939.5,354.83,0.0,0.0,0.0,Dec-2018,660.0,Feb-2019,0,1,Individual,0,0,14359,1,0,0,0,11.0,0,75.0,1,2,6135,36.0,39700,0,0,0,2,4786.0,25341.0,36.2,0,0,129.0,54,1,1,0,1.0,20.0,0,3,3,3,4,0,3,4,3,3,0.0,0,0,1,100.0,33.3,0,0,39700,14359,39700,0,N,Cash,N,1
15000,15000,15000.0, 36 months,11.06,491.51,B,B3,Unknown,Unknown,RENT,7000.0,Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,454xx,OH,97.94,0,Feb-2005,0,3,0,6433,32.2,5,w,0.0,0.0,15155.7082360989,15155.71,15000.0,155.71,0.0,0.0,0.0,Nov-2018,15178.75,Nov-2018,0,1,Joint App,0,0,14460,0,1,1,1,10.0,8027,80.0,0,1,6010,48.0,20000,1,0,2,2,4820.0,13567.0,32.2,0,0,10.0,29,14,10,2,14.0,9.0,0,2,2,2,2,1,2,2,2,3,0.0,0,0,1,100.0,0.0,0,0,30000,14460,20000,10000,N,Cash,N,0
28000,28000,27950.0, 36 months,17.97,1011.85,D,D1,Federal agent,10+ years,RENT,100000.0,Source Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,982xx,WA,13.9,0,Nov-2006,0,3,0,258,17.2,10,f,0.0,0.0,28019.0116000745,27968.98,28000.0,19.01,0.0,0.0,0.0,Oct-2018,28046.96,Sep-2018,0,1,Individual,0,0,44989,0,2,2,3,8.0,44731,86.0,0,1,258,63.0,1500,2,3,5,4,14996.0,1242.0,17.2,0,0,142.0,63,18,8,0,18.0,12.0,2,1,1,1,1,8,1,2,1,3,0.0,0,0,2,80.0,0.0,0,0,51715,44989,1500,50215,N,Cash,N,0
19000,19000,19000.0, 60 months,7.84,383.8,A,A4,Manager ,8 years,RENT,95000.0,Not Verified,Oct-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,088xx,NJ,0.71,0,Nov-2010,2,16,0,4720,2.0,18,w,19000.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,Feb-2019,0,1,Individual,0,0,4720,0,0,0,0,11.0,0,75.0,1,3,4199,2.0,233900,1,0,2,3,295.0,211580.0,2.2,0,0,129.0,94,8,8,0,8.0,0.0,0,2,2,11,12,0,16,18,2,16,0.0,0,0,1,100.0,0.0,0,0,233900,4720,216300,0,N,Cash,N,1
35000,35000,35000.0, 36 months,13.56,1188.76,C,C1,Disability Employee Program Manager,10+ years,MORTGAGE,100000.0,Source Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,277xx,NC,14.8,0,Nov-1998,0,11,1,16283,30.5,26,f,0.0,0.0,35703.2316240393,35703.23,35000.0,703.23,0.0,0.0,0.0,Nov-2018,35769.15,Nov-2018,0,1,Individual,0,57,223512,2,2,2,3,3.0,32414,70.0,1,2,7602,49.0,53300,3,0,4,6,22351.0,32017.0,33.7,0,0,200.0,238,10,3,2,10.0,3.0,0,4,4,6,12,10,8,14,4,10,0.0,0,0,4,100.0,0.0,1,0,275438,48697,48300,46620,N,Cash,N,0
35000,35000,34975.0, 36 months,6.67,1075.43,A,A2,Unknown,Unknown,MORTGAGE,85000.0,Source Verified,Oct-2018,Fully Paid,n,debt_consolidation,Debt consolidation,301xx,GA,22.15,0,Apr-1997,2,19,0,30501,25.3,52,f,0.0,0.0,35597.8855532332,35572.46,35000.0,597.89,0.0,0.0,0.0,Jan-2019,33460.0,Jan-2019,0,1,Joint App,0,0,171452,1,2,5,7,6.0,140951,100.0,5,8,9414,36.0,120500,0,3,5,16,9525.0,77099.0,28.3,0,0,143.0,257,7,6,4,7.0,3.0,0,9,9,13,17,22,17,26,9,19,0.0,0,0,11,90.4,0.0,0,0,262239,171452,107600,141739,N,Cash,N,0
23000,23000,23000.0, 36 months,15.02,797.53,C,C3,Tax Consultant,10+ years,MORTGAGE,75000.0,Source Verified,Oct-2018,Charged Off,n,debt_consolidation,Debt consolidation,352xx,AL,20.95,1,Aug-1985,2,12,0,22465,43.6,28,w,0.0,0.0,1547.08,1547.08,1025.67,521.41,0.0,0.0,0.0,Dec-2018,797.53,Nov-2018,0,1,Individual,0,0,259658,4,2,3,3,6.0,18149,86.0,4,6,12843,56.0,51500,2,2,5,11,21638.0,26321.0,44.1,0,0,12.0,397,4,4,6,5.0,4.0,0,4,5,7,14,3,9,19,5,12,0.0,0,0,7,96.4,14.3,0,0,296500,40614,47100,21000,N,Cash,N,1
5500,5500,5500.0, 36 months,6.67,169.0,A,A2,Interpreter,6 years,RENT,59000.0,Source Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,454xx,OH,12.45,0,Apr-1988,0,13,0,4355,17.3,59,w,0.0,0.0,5575.9240472692,5575.92,5500.0,75.92,0.0,0.0,0.0,Dec-2018,25.01,Jan-2019,0,1,Individual,0,0,40893,3,2,2,5,4.0,36538,97.0,2,6,609,65.0,25200,3,5,5,11,3408.0,2391.0,20.3,0,0,150.0,365,2,2,1,80.0,5.0,0,1,6,1,12,12,10,45,6,13,0.0,0,0,4,100.0,0.0,0,0,62961,40893,3000,37761,N,DirectPay,N,0
25000,25000,25000.0, 36 months,16.14,880.66,C,C4,Unknown,< 1 year,MORTGAGE,60000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,761xx,TX,26.58,0,Jun-1998,0,17,0,37387,40.7,26,w,0.0,0.0,25017.2641666665,25017.26,25000.0,17.26,0.0,0.0,0.0,Oct-2018,25062.09,Oct-2018,0,1,Joint App,0,0,58881,1,2,1,1,12.0,21494,62.0,1,6,11915,47.0,91800,0,1,1,7,3464.0,46394.0,43.6,0,0,227.0,242,3,3,0,3.0,2.0,1,6,8,12,13,7,15,19,8,17,0.0,0,0,2,96.2,25.0,0,0,126637,58881,82200,34837,N,Cash,N,0
5000,5000,5000.0, 36 months,7.21,154.87,A,A3,Blast and painter ,4 years,MORTGAGE,48000.0,Source Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,356xx,AL,14.48,0,Feb-2015,1,10,0,2263,6.2,12,w,0.0,0.0,5113.8353323989,5113.84,5000.0,113.84,0.0,0.0,0.0,Jan-2019,4658.24,Feb-2019,0,1,Individual,0,0,12312,0,3,0,1,23.0,10049,45.0,1,4,1885,21.0,36600,2,4,3,5,1231.0,23637.0,8.7,0,0,43.0,37,11,11,0,11.0,0.0,0,3,3,4,4,4,7,8,3,10,0.0,0,0,1,100.0,0.0,0,0,59009,12312,25900,22409,N,Cash,N,0
4200,4200,4200.0, 36 months,13.56,142.66,C,C1,Database Marketing Coordinator,< 1 year,MORTGAGE,38500.0,Source Verified,Sep-2018,Fully Paid,n,vacation,Vacation,395xx,MS,30.34,1,Jul-2003,0,10,0,3369,28.3,54,w,0.0,0.0,4290.5339949264,4290.53,4200.0,90.53,0.0,0.0,0.0,Dec-2018,4154.2,Jan-2019,0,1,Individual,0,0,22741,1,2,1,1,8.0,16196,51.0,2,3,1703,48.0,11900,1,2,1,4,2527.0,4177.0,42.8,0,0,182.0,174,3,3,0,14.0,8.0,0,2,4,2,9,33,7,20,4,10,0.0,0,0,3,94.4,0.0,0,0,46940,22741,7300,31689,N,Cash,N,0
15000,15000,15000.0, 36 months,8.46,473.24,A,A5,Unknown,< 1 year,RENT,144898.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,077xx,NJ,11.71,0,Aug-1999,0,9,0,669,4.3,38,w,0.0,0.0,15428.2167643691,15428.22,15000.0,428.22,0.0,0.0,0.0,Jan-2019,14022.6,Feb-2019,0,1,Individual,0,0,65307,1,4,1,3,2.0,62691,63.0,0,1,200,53.0,15700,1,2,0,4,7256.0,7000.0,2.8,0,0,229.0,201,23,2,2,23.0,17.0,0,1,2,1,7,15,4,20,2,9,0.0,0,0,1,92.1,0.0,0,0,141168,65307,7200,120000,N,Cash,N,0
12000,12000,12000.0, 60 months,12.73,271.39,B,B5,State Trooper,3 years,MORTGAGE,65000.0,Source Verified,Sep-2018,Late (31-120 days),n,debt_consolidation,Debt consolidation,786xx,TX,16.89,0,Feb-2008,0,21,0,1505,7.2,39,w,11855.91,11855.91,254.42,254.42,144.09,110.33,0.0,0.0,0.0,Nov-2018,271.39,Feb-2019,0,1,Individual,0,0,291389,2,11,1,1,9.0,59632,90.0,2,4,1074,41.0,21000,2,2,10,6,14569.0,17995.0,7.7,0,0,127.0,98,5,5,1,5.0,6.0,5,2,2,7,9,21,9,16,2,21,0.0,0,0,4,82.1,0.0,0,0,317987,61137,19500,65563,N,Cash,N,1
3000,3000,3000.0, 36 months,15.02,104.03,C,C3,Implementation Project Manager,4 years,MORTGAGE,86000.0,Source Verified,Sep-2018,Fully Paid,n,other,Other,982xx,WA,22.65,1,May-2007,0,23,1,13047,33.7,34,w,0.0,0.0,3104.1985998983,3104.2,3000.0,89.2,15.0,0.0,0.0,Jan-2019,33.44,Feb-2019,0,1,Individual,0,0,329306,2,5,1,4,8.0,25261,50.0,2,5,3744,43.0,38700,2,1,1,9,14968.0,16827.0,41.2,0,0,136.0,136,5,5,2,6.0,2.0,0,7,9,10,14,10,17,22,9,23,0.0,0,0,3,93.5,11.1,1,0,392192,38308,28600,50139,N,Cash,N,0
6000,6000,6000.0, 36 months,20.89,225.72,D,D4,Truck Driver ,< 1 year,MORTGAGE,49000.0,Verified,Sep-2018,Fully Paid,n,house,Home buying,924xx,CA,24.57,0,Aug-2006,0,14,1,497,1.8,23,f,0.0,0.0,6004.7317333579,6004.73,6000.0,4.73,0.0,0.0,0.0,Oct-2018,6018.66,Feb-2019,0,1,Individual,0,0,37362,2,2,1,3,7.0,36865,97.0,2,6,257,57.0,27800,5,1,1,9,2874.0,18868.0,1.7,0,0,62.0,140,4,4,2,5.0,7.0,0,2,5,6,7,6,12,15,5,14,0.0,0,0,3,100.0,16.7,1,0,66007,37362,19200,38207,N,Cash,N,0
20000,20000,20000.0, 36 months,8.46,630.99,A,A5,Forklift driver ,10+ years,MORTGAGE,30000.0,Source Verified,Sep-2018,Fully Paid,n,medical,Medical expenses,601xx,IL,37.72,0,Apr-1999,2,17,0,5132,9.2,35,w,0.0,0.0,20554.0174464472,20554.02,20000.0,554.02,0.0,0.0,0.0,Jan-2019,18679.85,Jan-2019,0,1,Joint App,0,0,170330,4,3,3,4,6.0,43348,90.0,4,7,2756,47.0,55800,3,0,11,11,10019.0,41574.0,10.8,0,0,135.0,233,2,2,1,2.0,0.0,0,4,5,7,13,6,13,28,5,17,0.0,0,0,7,100.0,0.0,0,0,234477,48480,46600,48183,N,Cash,N,0
20000,20000,20000.0, 36 months,15.02,693.51,C,C3,Legal Secretary ,10+ years,MORTGAGE,30000.0,Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,155xx,PA,48.56,1,Jan-2006,1,13,0,44011,93.8,24,w,0.0,0.0,20856.564543064,20856.56,20000.0,856.56,0.0,0.0,0.0,Jan-2019,19502.92,Feb-2019,0,1,Joint App,0,0,151953,0,1,0,0,62.0,6298,20.0,2,2,4778,64.0,46900,0,0,2,2,11689.0,717.0,94.8,0,0,105.0,149,11,11,2,11.0,5.0,0,6,9,6,8,2,11,20,9,13,0.0,0,0,2,75.0,83.3,0,0,240110,50309,13700,31210,N,Cash,N,0
5000,5000,5000.0, 36 months,11.55,165.0,B,B4,Owner,3 years,RENT,25000.0,Not Verified,Sep-2018,Late (31-120 days),n,credit_card,Credit card refinancing,953xx,CA,7.97,2,Aug-2012,1,11,0,6335,37.5,13,w,4645.99,4645.99,488.58,488.58,354.01,134.57,0.0,0.0,0.0,Jan-2019,165.0,Feb-2019,0,1,Individual,0,259,9896,1,2,0,0,43.0,3561,75.0,3,5,3660,38.0,16900,0,1,1,5,900.0,2975.0,62.8,0,0,73.0,60,6,6,0,11.0,6.0,2,3,6,3,3,3,9,10,6,11,0.0,0,2,3,100.0,0.0,0,0,20067,9896,8000,3167,N,Cash,N,1
18000,18000,18000.0, 60 months,10.08,383.16,B,B1,Teacher,10+ years,MORTGAGE,95000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,077xx,NJ,23.85,0,Apr-2004,0,33,0,746,0.6,41,w,0.0,0.0,18574.466037936,18574.47,18000.0,574.47,0.0,0.0,0.0,Jan-2019,17445.15,Feb-2019,0,1,Individual,0,0,103901,1,9,1,2,12.0,103030,99.0,1,5,218,34.0,130600,0,0,1,7,3149.0,100466.0,0.5,0,0,50.0,173,1,1,0,1.0,6.0,0,7,9,16,17,11,23,29,9,33,0.0,0,0,2,100.0,0.0,0,0,254307,103901,101000,119300,N,Cash,N,0
25000,25000,25000.0, 36 months,16.91,890.2,C,C5,Software Engineer,5 years,RENT,94000.0,Verified,Sep-2018,Late (31-120 days),n,house,Home buying,913xx,CA,0.38,0,Dec-1999,0,5,0,67,0.2,5,w,23916.6,23916.6,1733.43,1733.43,1083.4,650.03,0.0,0.0,0.0,Dec-2018,890.2,Feb-2019,0,1,Individual,0,0,67,1,0,0,0,11.0,0,75.0,1,2,67,0.0,31200,0,0,0,2,17.0,31133.0,0.2,0,0,129.0,225,5,5,0,5.0,18.0,0,1,1,5,5,0,5,5,1,5,0.0,0,0,1,100.0,0.0,0,0,31200,67,31200,0,N,Cash,N,1
16000,16000,16000.0, 36 months,10.08,516.88,B,B1,Unknown,Unknown,MORTGAGE,60000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,852xx,AZ,5.68,1,Oct-1981,0,10,0,9997,41.3,22,w,0.0,0.0,16433.798662713,16433.8,16000.0,433.8,0.0,0.0,0.0,Jan-2019,15417.96,Jan-2019,0,1,Individual,0,0,236457,0,0,0,0,55.0,0,75.0,0,3,4786,41.0,24200,0,3,1,4,23646.0,6316.0,47.4,0,0,59.0,443,15,9,4,44.0,10.0,0,2,5,2,5,2,9,16,5,10,0.0,0,0,1,90.9,0.0,0,0,257300,9997,12000,0,N,DirectPay,N,0
4600,4600,4600.0, 36 months,12.73,154.4,B,B5,Unknown,Unknown,RENT,29199.96,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,146xx,NY,14.51,0,Jul-1996,0,8,1,1015,14.9,13,w,0.0,0.0,4659.7702944054,4659.77,4600.0,59.77,0.0,0.0,0.0,Nov-2018,4666.28,Nov-2018,0,1,Individual,0,0,12646,3,4,3,5,3.0,11631,73.0,1,5,0,56.0,6800,0,7,0,10,1581.0,4000.0,0.0,0,0,266.0,15,2,2,0,15.0,13.0,0,0,2,1,1,7,4,5,2,8,0.0,0,0,4,100.0,0.0,1,0,22714,12646,4000,15914,N,Cash,N,0
10000,10000,10000.0, 36 months,6.67,307.27,A,A2,Associate,10+ years,MORTGAGE,52000.0,Not Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,752xx,TX,5.79,0,Nov-1993,0,6,0,7060,69.9,11,w,0.0,0.0,10165.407966421,10165.41,10000.0,165.41,0.0,0.0,0.0,Jan-2019,9558.28,Jan-2019,0,1,Individual,0,163,117919,0,0,0,0,32.0,0,75.0,1,2,4576,70.0,10100,1,0,0,3,19653.0,2440.0,74.3,0,0,137.0,119,8,8,3,20.0,17.0,0,4,4,4,4,2,5,6,4,6,0.0,0,0,1,100.0,50.0,0,0,129600,7060,9500,0,N,DirectPay,N,0
20675,20675,20675.0, 60 months,12.73,467.57,B,B5,Regional Services Consultant ,10+ years,MORTGAGE,68000.0,Not Verified,Sep-2018,Fully Paid,n,credit_card,Credit card refinancing,281xx,NC,32.24,0,Oct-2006,1,34,0,14879,18.4,66,w,0.0,0.0,20981.9740635944,20981.97,20675.0,306.97,0.0,0.0,0.0,Nov-2018,21011.21,Jan-2019,0,1,Individual,0,0,219865,1,5,1,2,11.0,51605,71.0,6,9,8900,43.0,81000,2,5,3,11,6467.0,29849.0,32.8,0,0,143.0,127,1,1,2,11.0,1.0,0,6,9,13,18,22,28,42,9,34,0.0,0,0,7,98.5,15.4,0,0,328673,66484,44400,72316,N,Cash,N,0
3350,3350,3350.0, 36 months,6.11,102.09,A,A1,Fsa,10+ years,MORTGAGE,52000.0,Not Verified,Sep-2018,Fully Paid,n,debt_consolidation,Debt consolidation,853xx,AZ,6.25,0,Oct-1985,1,15,1,7343,19.3,25,f,0.0,0.0,3396.2088014958,3396.21,3350.0,46.21,0.0,0.0,0.0,Dec-2018,3287.86,Jan-2019,0,1,Individual,0,0,209471,3,1,1,1,2.0,1702,37.0,3,4,5822,21.0,38000,0,1,1,5,14962.0,25492.0,20.8,0,0,43.0,394,0,0,2,0.0,5.0,0,2,5,7,12,2,13,21,5,15,0.0,0,0,4,100.0,0.0,1,0,251835,9045,32200,4560,N,DirectPay,N,0
